stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8310B136901,136901,Walterstown Church,,53.611717,-6.554446,,,,
8310B136911,136911,Fairlands,,53.6248246082961,-6.56370425986429,,,,
8310B136921,136921,Realtoge,,53.6423060440539,-6.57582985659491,,,,
8310B136931,136931,Follistown,,53.6454830255267,-6.60830296665389,,,,
8310B136941,136941,Kentstown Road,,53.646329,-6.642081,,,,
8310B1369601,136961,Springfield Glen,,53.641218,-6.670315,,,,
8310B1369801,136981,Ratoath,,53.5072079164227,-6.46478867531705,,,,
8310B1370901,137091,Ashbourne Community College,,53.503652,-6.390596,,,,
8310B1372401,137241,Emerald Park,,53.5458081095961,-6.45838201934314,,,,
8310B137261,137261,Bective Abbey,,53.5826850061711,-6.70480515711669,,,,
8310B137271,137271,Bective Abbey,,53.582667528,-6.70485099982628,,,,
8310B137281,137281,Kilmessan Credit Union,,53.559275,-6.660116,,,,
8310B137291,137291,Kilmessan Credit Union,,53.55926,-6.660328,,,,
8310B137441,137441,Shanks Mare,,53.4957323977506,-6.68501472152903,,,,
8310B137451,137451,Dunsany Lodge,,53.5217633442993,-6.6498537214723,,,,
8310B137461,137461,Warrenstown Junction,,53.531865,-6.635579,,,,
8310B137471,137471,Dunsaney,,53.5417834172427,-6.62116745608551,,,,
8310B137481,137481,Kilmessan Quarry,,53.5553235281196,-6.64679309936847,,,,
8310B137491,137491,Kilmessan,,53.5592194661243,-6.65675189163933,,,,
8310B137501,137501,Ringlestown,,53.5694007436554,-6.64626818057228,,,,
8310B137511,137511,Tara Golf Club,,53.591491,-6.635139,,,,
8310B137521,137521,Ballinter Cross,,53.5984909265685,-6.64215028944653,,,,
8310B137531,137531,Cannistown School,,53.6212628722786,-6.66677004511465,,,,
8310B137541,137541,Curtistown,,53.519342,-6.70894,,,,
8310B137551,137551,Galtrim,,53.5149956117675,-6.69762726899069,,,,
8310B137561,137561,Kiltale Church,,53.5246364022048,-6.67692537374551,,,,
8310B137571,137571,Pike Corner,,53.5365954516623,-6.70870161597897,,,,
8310B137581,137581,Curtistown Upper,,53.552431,-6.681491,,,,
8310B137591,137591,Kilmessan Church,,53.560792,-6.662302,,,,
8310B137601,137601,Ennistown Stud,,53.5684488648476,-6.68582456087242,,,,
8310B137611,137611,Connells Cross,,53.5858926236664,-6.71055229349655,,,,
8310B137621,137621,Oberstown,,53.5768286775538,-6.55075936806992,,,,
8310B137631,137631,Proudstown,,53.5921814950975,-6.54133627397082,,,,
8310B137641,137641,The Green,,53.5907215118382,-6.55433235417689,,,,
8310B137651,137651,Walterstown Church,,53.611715,-6.55428,,,,
8310B137661,137661,Fairlands,,53.6248238828368,-6.56364381214424,,,,
8310B137671,137671,Brownstown Cross,,53.633356578042,-6.56695279397084,,,,
8310B137681,137681,Realtoige,,53.6422607658078,-6.57580113358445,,,,
8310B137691,137691,Follistown,,53.645630827957,-6.60787458712194,,,,
8310B137701,137701,Mooretown,,53.6422072490395,-6.62034382562381,,,,
8310B137711,137711,Kentstown Road,,53.646493,-6.642998,,,,
8310B137721,137721,Johnstown Church,,53.6365,-6.647886,,,,
8310B1378101,137811,Moneens,,53.6603575075372,-6.67977433377499,,,,
8310B1378201,137821,Mullens Cross,,53.7677623489563,-6.72546358838992,,,,
8310B1378501,137851,Kentstown Church,,53.627585,-6.534159,,,,
8310B1378701,137871,Kilmainhamwood,,53.8497177292674,-6.80621795846945,,,,
8310B1378801,137881,Nobber,,53.8213914271153,-6.7471811043255,,,,
8310B1378901,137891,Castletown,,53.7806701106036,-6.71475427152357,,,,
8310B1379001,137901,Wilkinstown,,53.7346204079895,-6.71136995091094,,,,
8310B1379101,137911,Kilberry,,53.7053013894932,-6.68460817504997,,,,
8310B1379201,137921,St Mary's Park,,53.6605445049436,-6.67961718269864,,,,
8310B1379301,137931,Kentstown,,53.6275972217537,-6.533689377504,,,,
8310B1379401,137941,Balrath Cross,,53.6227251777033,-6.48740237157351,,,,
8310B138451,138451,Navan Centre,,53.6546970676411,-6.68480748359228,,,,
8310B138461,138461,Abbey Road,,53.6544378689338,-6.68411964295979,,,,
8310B138991,138991,Duleek,,53.6579929031048,-6.41048883396596,,,,
8310B139111,139111,Bective Cross,,53.5799910881773,-6.69756312952795,,,,
8310B139131,139131,Duleek,,53.6579272626206,-6.41096034180038,,,,
8310B141011,141011,Carlanstown,,53.7588574745928,-6.84158480342662,,,,
8310B141021,141021,Carlanstown,,53.7588564488586,-6.84147867173368,,,,
8310B141031,141031,Father McCullen Pk,,53.730921,-6.885607,,,,
8310B1503501,150351,Tower Cross,,53.7221613376593,-6.25720141273482,,,,
8310B1506002,150602,Carlanstown,,53.758855,-6.841357,,,,
8310B1523701,152371,Slane,,53.7089611360525,-6.54488867119532,,,,
8310B1524201,152421,Ashbourne,,53.51129,-6.39774,,,,
8310B1553001,155301,Castletown,,53.7807751540047,-6.71449310632167,,,,
8310B189001,189001,Gainstown,,53.623350476876,-6.70631165575809,,,,
8310B189011,189011,Educate Together,,53.6405973144261,-6.70303142519155,,,,
8310B189021,189021,Educate Together,,53.6410126891757,-6.70238348870314,,,,
8310B189031,189031,Claremount Stadium,,53.6420064552357,-6.70120355966086,,,,
8310B189041,189041,Claremount Stadium,,53.6422194504061,-6.70095503019756,,,,
8310B189051,189051,Watters Lane,,53.644976,-6.699857,,,,
8310B189061,189061,Watters Lane,,53.6451349908654,-6.69964028775314,,,,
8310B189071,189071,Elm View,,53.646794924461,-6.699392580349,,,,
8310B189081,189081,Elm View,,53.6470504229142,-6.69974773632769,,,,
8310B189091,189091,Clogherboy,,53.648371,-6.701371,,,,
8310B189101,189101,Clogherboy,,53.64856,-6.701411,,,,
8310B189111,189111,Beaufort House,,53.6512977185748,-6.70106926696993,,,,
8310B189121,189121,Beaufort House,,53.6512272800828,-6.70037557735802,,,,
8310B189131,189131,Brews Hill,,53.651586,-6.690411,,,,
8310B189151,189151,Kells Road,,53.65541,-6.686707,,,,
8310B189161,189161,Blackwater Drive,,53.658873,-6.686175,,,,
8310B189171,189171,Blackwater Drive,,53.659204,-6.686846,,,,
8310B189181,189181,Ratholdren Court,,53.661705714245,-6.69124693160682,,,,
8310B189191,189191,Ratholdren Court,,53.6618906861295,-6.6917253960668,,,,
8310B189201,189201,Leisure Link,,53.665296,-6.695127,,,,
8310B189211,189211,Leisure Link,,53.6666007723579,-6.69262365256026,,,,
8310B189221,189221,Clonmagaddan Fort,,53.667369,-6.690557,,,,
8310B189231,189231,Clonmagaddan Fort,,53.6675,-6.69019,,,,
8310B189241,189241,Tara Court,,53.6679092543641,-6.68736216398389,,,,
8310B189251,189251,Tara Court,,53.6679816713576,-6.68577091572889,,,,
8310B189261,189261,The Paddocks,,53.6681823432525,-6.68358546342946,,,,
8310B189271,189271,The Paddocks,,53.668136,-6.683481,,,,
8310B189281,189281,Russell Court,,53.6642714110375,-6.68018161218837,,,,
8310B189291,189291,Russell Court,,53.664037,-6.680098,,,,
8310B189301,189301,Aisling Place,,53.6637824705839,-6.67659551846343,,,,
8310B189311,189311,Aisling Place,,53.6638172363845,-6.67648850629128,,,,
8310B189321,189321,Ballybatter,,53.6290496177812,-6.68908269415009,,,,
8310B189331,189331,Ballybatter,,53.6306175379321,-6.6886409708017,,,,
8310B189341,189341,Balreask Manor,,53.635869282109,-6.68811516191995,,,,
8310B189351,189351,Balreask Manor,,53.6365718666696,-6.68825970357941,,,,
8310B189361,189361,Canterbrook,,53.6381640454434,-6.6883917731587,,,,
8310B189371,189371,Canterbrook,,53.6388754479762,-6.68852093017212,,,,
8310B189381,189381,Balreask Village,,53.640745,-6.688538,,,,
8310B189391,189391,Balreask Village,,53.641303,-6.688642,,,,
8310B189401,189401,Dan Shaw Road,,53.6454637536273,-6.69187093200129,,,,
8310B189411,189411,Dan Shaw Road,,53.645198,-6.691441,,,,
8310B189421,189421,Ramparts Walk,,53.653213,-6.678939,,,,
8310B189431,189431,Ramparts Walk,,53.653261,-6.678408,,,,
8310B189441,189441,The Orchard,,53.6511117471656,-6.66859674122578,,,,
8310B189451,189451,The Orchard,,53.651038,-6.667616,,,,
8310B189461,189461,Athlumney Wood,,53.6507791893033,-6.66617174359193,,,,
8310B189471,189471,Athlumney Wood,,53.6507822753497,-6.66564219476165,,,,
8310B189481,189481,Bailis,,53.6496062845302,-6.6593260861088,,,,
8310B189491,189491,Bailis,,53.649378809841,-6.65827443438899,,,,
8310B189501,189501,Cois Glaisín,,53.636252,-6.657829,,,,
8310B189511,189511,Cois Glaisín,,53.635964,-6.657778,,,,
8310B189521,189521,Navan,,53.6534,-6.68721,,,,
8310B189571,189571,Navan,,53.65329,-6.6877,,,,
8310B189581,189581,Saint Oliver's National School,,53.662871,-6.679514,,,,
8310B189591,189591,Saint Oliver's National School,,53.662977,-6.67936,,,,
8310B189601,189601,Navan Park and Ride,,53.65321,-6.699863056,,,,
8310B189631,189631,Beaufort College,,53.6455,-6.686889,,,,
8310B189641,189641,Beaufort College,,53.64475,-6.687028,,,,
8310B330811,330811,Brownstown Cross,,53.6333461465381,-6.56683217848029,,,,
8310B353101,353101,Summerhill,,53.4810745177673,-6.73247603504332,,,,
8310B5620001,562001,Navan Market Square,,53.6530318538956,-6.68457188588722,,,,
8310B680001,680001,Oldcastle Rd,,53.728144,-6.889205,,,,
8310B680011,680011,Drumbaragh,,53.72597586,-6.940748489,,,,
8310B680021,680021,McGee's Cross,,53.72449738,-7.01428752,,,,
8310B680031,680031,Ballinlough,,53.7351953,-7.033651528,,,,
8310B680121,680121,Ballinlough,,53.73500124,-7.033056678,,,,
8310B680131,680131,McGee's Cross,,53.72428742,-7.014306662,,,,
8310B680141,680141,Drumbaragh,,53.72615777,-6.93955399,,,,
8310B680151,680151,Oldcastle Rd,,53.728181,-6.888706,,,,
8310B680161,680161,Circular Road,,53.72890828,-6.882490533,,,,
8310DB003328,3328,Clonee Village,,53.4104810118966,-6.44247719736314,,,,
8310DB003329,3329,Loughsallagh,,53.4139640720466,-6.44905927880427,,,,
8310DB003330,3330,Clonee Sawmills,,53.4149242899102,-6.45240917797433,,,,
8310DB003331,3331,Dunboyne Station,,53.415955,-6.460977,,,,
8310DB003332,3332,Dunboyne NS,,53.4183788913453,-6.47291032928898,,,,
8310DB003333,3333,Dunboyne Village,,53.4195025234009,-6.47432945787379,,,,
8310DB003334,3334,Dunboyne NS,,53.4180549772461,-6.47147763564522,,,,
8310DB003335,3335,Mill View,,53.4160251365614,-6.45969568841963,,,,
8310DB003336,3336,Clonee Sawmills,,53.4149631651339,-6.45194141009734,,,,
8310DB003337,3337,Loughsallagh,,53.4140798813519,-6.44897984739849,,,,
8310DB003338,3338,Clonee Village,,53.4106014847991,-6.44206665519186,,,,
8310DB003339,3339,Summerseat Court,,53.4103970389309,-6.43742609869674,,,,
8310DB003351,3351,St Peter's College,,53.4170352983592,-6.46835487473714,,,,
8310DB003352,3352,St Peter's College,,53.4170777086951,-6.46815777247701,,,,
8310GD11160,11160,Johnstownbridge,,53.401809,-6.856204,,,,
8310GD11161,11161,Johnstownbridge,,53.40212,-6.854512,,,,
8310GD12885,12885,Kilshanroe,,53.3825,-6.89019,,,,
8310GD12886,12886,Kilshanroe,,53.38258,-6.88942,,,,
8310IR0019,0,Gormanston,,53.638089,-6.217406,,,,
8310IR0083,0,M3 Parkway,,53.43514,-6.469195,,,,
8310IR0084,0,Dunboyne,,53.416925,-6.464602,,,,
8310IR0085,0,Enfield,,53.416677,-6.832842,,,,
8310IR0086,0,Laytown,,53.679359,-6.242523,,,,
8310LL10462,10462,Mountain View,,53.6262736863077,-6.2703329927026,,,,
8310LL10463,10463,Church,,53.627264059338,-6.26424464295981,,,,
8310LL10465,10465,Gormanston College,,53.6351773807588,-6.23381089582925,,,,
8310LL10469,10469,Gilligans Cross,,53.616420501671,-6.29393846570342,,,,
8310LL11561,11710,Robinstown,,53.594444,-6.727283,,,,
8310LL11562,11711,Dunderry,,53.607099,-6.773669,,,,
8310LL11563,11712,Trim,,53.555232,-6.792479,,,,
8310LL11564,11713,Mornington View,,53.54995,-6.79397,,,,
8310LL11565,11714,Trim Primary Care Centre,,53.546129,-6.79691,,,,
8310LL11569,11717,Mornington,,53.55019,-6.79409,,,,
8310LL11571,11720,Robinstown,,53.594579,-6.727312,,,,
8310LL11618,11618,Kingsgate,,53.6617936827876,-6.41703791853826,,,,
8310LL11619,11619,Station Road,,53.66848776,-6.41920369,,,,
8310LL11620,11620,Tubberfin,,53.69761,-6.39703,,,,
8310LL11624,11624,Tubberfin,,53.69695,-6.3985,,,,
8310LL12288,12288,Headfort Bridge,,53.727912,-6.847257,,,,
8310LL12289,12289,Headfort Bridge,,53.727761,-6.84721,,,,
8310LL12290,12290,Diméin Bhaile Ghib,,53.71155,-6.758652,,,,
8310LL12291,12291,Diméin Bhaile Ghib,,53.710775,-6.757106,,,,
8310LL12292,12292,Baile Ghib,,53.708029,-6.741311,,,,
8310LL12293,12293,Baile Ghib,,53.70791,-6.740569,,,,
8310LL12496,12496,Moynalty GFC,,53.78126,-6.87394,,,,
8310LL12497,12497,Moynalty GFC,,53.78134,-6.87381,,,,
8310LL12498,12498,Ughtyneill,,53.82709,-6.87923,,,,
8310LL12499,12499,Ughtyneill,,53.82646,-6.87953,,,,
8310LL12500,12500,Mullystaghan,,53.83924,-6.87113,,,,
8310LL12501,12501,Mullystaghan,,53.83905,-6.87092,,,,
8310LL12502,12502,Kilmainhamwood,,53.84899,-6.80624,,,,
8310LL12503,12503,Kilmainhamwood,,53.84899,-6.80604,,,,
8310LL12504,12504,Carthy's Cross,,53.84775,-6.77758,,,,
8310LL12505,12505,Carthy's Cross,,53.84767,-6.77752,,,,
8310LL12506,12506,O'Carolan College,,53.81776,-6.7408,,,,
8310LL12507,12507,O'Carolan College,,53.81772,-6.74117,,,,
8310LL12508,12508,De Valera Park,,53.84798,-6.65817,,,,
8310LL12509,12509,De Valera Park,,53.8481,-6.65798,,,,
8310LL12510,12510,Drumconrath,,53.84971,-6.65361,,,,
8310LL12511,12511,Drumconrath,,53.84985,-6.6536,,,,
8310LL12526,12526,Kells Primary Care Centre,,53.72493,-6.86237,,,,
8310LL12527,12527,Kilmainhamwood Nursing Home,,53.84553,-6.8044,,,,
8310LL12528,12528,Kilmainhamwood Nursing Home,,53.84535,-6.80454,,,,
8310LL12529,12529,Boyne Valley Greenway,,53.84587,-6.79446,,,,
8310LL12530,12530,Boyne Valley Greenway,,53.84582,-6.79427,,,,
8310LL12531,12531,Nobber Health Centre,,53.8258,-6.75634,,,,
8310LL12532,12532,Nobber Health Centre,,53.82586,-6.75619,,,,
8310LL12533,12533,Nobber Library,,53.8234,-6.75117,,,,
8310LL12534,12534,Nobber Library,,53.82354,-6.7513,,,,
8310LL12636,12636,Greenogue,,53.49163,-6.35607,,,,
8310LL12637,12637,Greenogue,,53.49169,-6.35696,,,,
8310LL189611,189611,Railway Street,,53.6493056,-6.6859722,,,,
8310LL189621,189621,Railway Street,,53.649604,-6.686203,,,,
8310PB002549,13811,Blackcastle,,53.6633123356502,-6.67066350789019,,,,
8310PB002551,13810,Blackcastle,,53.6632121677843,-6.67054560750621,,,,
8310PB002612,13809,Balrath,,53.6360894276604,-6.49524150320056,,,,
832000001,12409,Eiscir Meadows,,53.2925541953687,-7.49647734601951,,,,
832000002,14043,The Priory,,53.179316,-7.717159,,,,
832000003,12394,The Priory,,53.179523,-7.717382,,,,
832000005,12395,Cadamstown,,53.127409,-7.660213,,,,
832000006,12410,Tullamore College,,53.27584,-7.488382,,,,
832000007,0,Fivealley,,53.152198,-7.834457,,,,
832000008,12411,Banagher,,53.1899322633014,-7.98686222692204,,,,
832000010,12486,Garryhinch,,53.144273,-7.27355,,,,
832000011,12487,Garryhinch,,53.144174,-7.273477,,,,
832000012,12412,Geashill,,53.235298,-7.320918,,,,
832000014,12488,Ardan,,53.293804,-7.496688,,,,
832000015,12489,Ardan,,53.293794,-7.496343,,,,
832000016,12413,Spollanstown,,53.269168,-7.500425,,,,
832000017,12396,McAuley Drive,,53.101894,-7.907447,,,,
832000020,12414,Arden View,,53.280322,-7.496336,,,,
832000023,12542,Avondale Estate,,53.161721362351,-7.20919300581247,,,,
832000024,12415,Mucklagh Church,,53.254,-7.54003,,,,
832000026,12416,Ballin Rí,,53.288912,-7.502294,,,,
832000027,12417,Patrick Street,,53.160072,-7.203107,,,,
832000028,12418,Patrick Street,,53.159927,-7.202976,,,,
832000029,12419,Ardan Way,,53.289408,-7.496259,,,,
832000030,12490,Garryhinch,,53.145096,-7.269874,,,,
832000031,12420,The Willows,,53.262147,-7.485009,,,,
832000032,12491,Garryhinch,,53.145205,-7.270171,,,,
832000033,12421,Clonygowan,,53.1868773672544,-7.2801018630548,,,,
832000034,11238,Banagher,,53.189833,-7.986653,,,,
832000037,12422,Ballycumber,,53.326243,-7.687142,,,,
832000038,11234,Clara Station,,53.339984,-7.616406,,,,
832000039,12543,Tullamore Hospital,,53.282885,-7.490413,,,,
832000040,12423,Blueball,,53.2284520587932,-7.6155767284696,,,,
832000041,12424,Blueball,,53.228497,-7.615606,,,,
832000042,11231,Tullamore Station,,53.270441,-7.49972,,,,
832000043,12397,McAuley Drive,,53.101966,-7.907835,,,,
832000045,0,Tullamore Station,,53.2707,-7.499268,,,,
832000046,0,Tullamore Hospital,,53.281957,-7.491893,,,,
832000047,0,Tullamore Hospital,,53.28246,-7.491842,,,,
832000048,11236,Crinkill,,53.0786266374399,-7.89740776933628,,,,
832000049,12425,Thornsberry Estate,,53.281211,-7.485559,,,,
832000050,12426,Puttaghan Close,,53.281399,-7.483323,,,,
832000051,12427,Na Cluainte,,53.16582,-7.22008,,,,
832000052,11237,Crinkill,,53.0786444704449,-7.89724355537868,,,,
832000055,12428,Tara Crescent,,53.261811,-7.48227,,,,
832000059,12429,Knockowen Road,,53.2844804149449,-7.50642493961003,,,,
832000060,12398,Kinnitty,,53.097895,-7.722665,,,,
832000061,12430,High Street,,53.274286,-7.492959,,,,
832000063,12432,Charleville Castle,,53.265214,-7.50921,,,,
832000065,12399,Kinnitty,,53.09798,-7.72262,,,,
832000066,11235,Birr,,53.096118,-7.910475,,,,
832000068,11233,Tullamore Hospital,,53.28268,-7.4919,,,,
832000069,12400,Kilcormac,,53.175594,-7.732171,,,,
832000070,12401,Tullamore Road,,53.10295,-7.90696,,,,
832000071,0,Tullamore Hospital,,53.282749,-7.492094,,,,
832000072,12402,Tullamore Road,,53.102945,-7.906832,,,,
832000073,12433,High Street,,53.274255,-7.492,,,,
832000077,11232,Tullamore Hospital,,53.28268,-7.49202,,,,
832000080,0,Tullamore Station,,53.27054,-7.499524,,,,
832000082,12434,Arden Vale,,53.2852770851546,-7.49281371173356,,,,
832000083,12435,Arden Vale,,53.285646,-7.492899,,,,
832000086,12436,Norbury Woods,,53.294098,-7.504529,,,,
832000087,12437,Carraig Cluain,,53.287088,-7.50668,,,,
832000088,12438,Droim Liath,,53.2881188422374,-7.50609805156051,,,,
832000089,12439,Rahan Road,,53.277755,-7.503594,,,,
832000094,12903,Shinrone,,52.983266,-7.927602,,,,
832000095,12440,Banagher Further Education and Training Centre,,53.186717,-7.983034,,,,
832000096,12441,Banagher Further Education and Training Centre,,53.186775,-7.982947,,,,
832000100,12442,Clonmacnoise,,53.325093,-7.987475,,,,
832000101,12443,Belmont,,53.25585,-7.8942,,,,
832000102,12444,Belmont,,53.25601,-7.89424,,,,
832000105,12403,Shinrone,,52.98422,-7.92434,,,,
832000111,12445,Spollanstown,,53.26941,-7.50051,,,,
832000112,12404,Shinrone,,52.98414,-7.9244,,,,
8320B1028001,102801,Kishawanny Bridge,,53.346974,-7.031957,,,,
8320B1028101,102811,Father Kearns Street,,53.344184,-7.043764,,,,
8320B1028201,102821,Edenderry JKL Street,,53.343132,-7.050396,,,,
8320B1028301,102831,Saint Francis Street,,53.340757,-7.059278,,,,
8320B1028401,102841,Saint Teresa's Terrace,,53.341245,-7.067527,,,,
8320B1028501,102851,Monasteroris,,53.341168,-7.07385,,,,
8320B1028601,102861,Ballybryan,,53.355821,-7.149168,,,,
8320B1028701,102871,Rhode,,53.349144,-7.199946,,,,
8320B1028901,102891,Town Hall,,53.294254,-7.293088,,,,
8320B1029001,102901,Cloncollog,,53.267139,-7.465521,,,,
8320B1029101,102911,Ballybryan,,53.355874,-7.149001,,,,
8320B102921,102921,Tullamore,,53.27715,-7.49159,,,,
8320B1031701,103171,Saint Francis Street,,53.340829,-7.059247,,,,
8320B104531,104531,Tullamore,,53.276842,-7.491639,,,,
8320B1046701,104671,Edenderry JKL Street,,53.34327,-7.049747,,,,
8320B1046801,104681,Father Kearns Street,,53.344431,-7.043218,,,,
8320B1046901,104691,Kishawanny Bridge,,53.347277,-7.03171,,,,
8320B1048401,104841,Cloncollog,,53.266861,-7.463756,,,,
8320B1048501,104851,Ballinagar,,53.2663046434433,-7.33700560433771,,,,
8320B1048601,104861,Town Hall,,53.294318,-7.293252,,,,
8320B1048701,104871,Daingean,,53.29669,-7.291548,,,,
8320B1048801,104881,Rhode,,53.349304,-7.199733,,,,
8320B1048901,104891,Laurencetown,,53.350345,-7.196754,,,,
8320B1049001,104901,Monasteroris,,53.341536,-7.072671,,,,
8320B1049101,104911,Saint Teresa's Terrace,,53.341254,-7.06637,,,,
8320B1312602,131262,Kilcormac,,53.1764189375198,-7.72739432027064,,,,
8320B1313901,131391,Ballinagar,,53.2661781664203,-7.33688763928696,,,,
8320B1314401,131441,Daingean,,53.296742,-7.291352,,,,
8320B1318201,131821,Laurencetown,,53.350352,-7.196424,,,,
8320B135651,135651,Tullamore College,,53.275299,-7.488104,,,,
8320B1359601,135961,Edenderry Shopping Centre,,53.343493,-7.058572,,,,
8320B1359701,135971,High Street,,53.273685,-7.493131,,,,
8320B135981,135981,Tullamore College,,53.275101,-7.487896,,,,
8320B135991,135991,High Street,,53.273631,-7.493101,,,,
8320B135992,135992,Mucklagh,,53.2510451571855,-7.54873717682864,,,,
8320B1360001,136001,Screggan,,53.24781,-7.558286,,,,
8320B1360002,136002,Screggan,,53.247889,-7.557895,,,,
8320B1521001,152101,Birr,,53.0964053443443,-7.91077337100467,,,,
8320B1521801,152181,Birr,,53.0961086179587,-7.91057988540149,,,,
8320B24773,247731,Tubber,,53.3768125,-7.660656389,,,,
8320B247741,247741,Tubber,,53.37625,-7.66021,,,,
8320B350541,350541,Killeigh,,53.214091206808,-7.45058072821586,,,,
8320B350542,350542,Killeigh,,53.2141445058494,-7.4504452989799,,,,
8320B358421,358421,Ferbane,,53.27275,-7.82796,,,,
8320B3584301,358431,Cloghan,,53.223947,-7.884557,,,,
8320B3584302,358432,Ferbane,,53.26962,-7.82809,,,,
8320B3584401,358441,Ferbane,,53.27281,-7.82815,,,,
8320B3584402,358442,Ferbane,,53.26954,-7.82791,,,,
8320B358451,358451,Cloghan,,53.2237676518626,-7.88463191540504,,,,
8320B359831,359831,Clara,,53.34414,-7.614732,,,,
8320B3598401,359841,Clara,,53.344257,-7.615176,,,,
8320B4502301,11240,Moneygall,,52.879776,-7.95728,,,,
8320DB08078,8078,Katharine Tynan Rd,,53.2908091457826,-6.40385881119494,,,,
8320IR0087,0,Tullamore,,53.270418,-7.50029,,,,
8320IR0088,0,Clara,,53.339842,-7.61651,,,,
8320LL10686,10686,Walsh Island,,53.234356,-7.203541,,,,
8320LL10688,10688,Pollagh,,53.277255,-7.712194,,,,
8320LL10690,10690,Shinrone,,52.983149,-7.927581,,,,
8320LL10691,10691,Barack Obama Plaza,,52.885073,-7.945897,,,,
8320LL11245,11245,Shannonbridge,,53.279432,-8.0431879,,,,
8320LL11246,11246,Banagher,,53.189989,-7.9862376,,,,
8320LL11557,11557,Coolnahiley,,53.31575005,-7.563258759,,,,
8320LL11558,11558,Coolnahiley,,53.31538214,-7.562626712,,,,
8320LL11559,11559,Ballinamere GAA,,53.29218639,-7.566060439,,,,
8320LL11560,11560,Ballinamere GAA,,53.29215355,-7.565752815,,,,
8320LL11572,11572,Ballinamere,,53.287691,-7.561732,,,,
8320LL12299,12299,Mountlucas,,53.28116,-7.20087,,,,
8320PB002711,12446,Tullamore,,53.275793,-7.492236,,,,
8320PB002715,12447,Market Square,,53.27548,-7.490366,,,,
8320PB002720,12448,Tullamore Hospital,,53.282811,-7.491943,,,,
8320PB002730,12449,Blueball,,53.228452,-7.615577,,,,
8320PB002734,12450,Mucklagh,,53.250059,-7.55164,,,,
8320PB002737,12405,Fivealley,,53.15227,-7.834591,,,,
8320PB002738,12406,Fivealley,,53.152207,-7.834472,,,,
833000001,13135,Moate Business College,,53.39701,-7.729572,,,,
833000002,14042,Rahanine,,53.4162527532723,-7.29739928202598,,,,
833000004,13137,Greyhound Stadium,,53.520233,-7.33981,,,,
833000006,12835,Regional Hospital,,53.533107,-7.349272,,,,
833000007,14041,Rahanine,,53.4171618112641,-7.29610561996086,,,,
833000008,0,Rahanine,,53.4171609246396,-7.29595520192244,,,,
833000009,14040,Kilbeggan East,,53.36767,-7.49457,,,,
833000010,14039,Kilbeggan East,,53.3675855918387,-7.4940003499704,,,,
833000012,0,Kilbeggan East,,53.3677139495142,-7.49459985638806,,,,
833000027,0,Kinnegad,,53.4544847254215,-7.1005513512105,,,,
833000056,13082,Kilmartin Centre,,53.410884,-7.893136,,,,
833000059,12803,Mount Temple,,53.43081,-7.78287,,,,
8330B1032601,103261,Heathstown,,53.4902342228485,-7.20163321806573,,,,
8330B1032701,103271,Ardmore Road,,53.523037,-7.310005,,,,
8330B1032801,103281,The Manor,,53.524551,-7.317054,,,,
8330B1032901,103291,Prospect,,53.525749,-7.330156,,,,
8330B1033001,103301,Prospect,,53.525828,-7.329913,,,,
8330B1033101,103311,The Manor,,53.524806,-7.317608,,,,
8330B1033201,103321,Ardmore Road,,53.522795,-7.308501,,,,
8330B1033301,103331,Heathstown,,53.4902592677632,-7.20134643253914,,,,
8330B1033401,103341,Coralstown,,53.4811009328527,-7.1709043544505,,,,
8330B1036701,103671,Killucan,,53.513862,-7.142809,,,,
8330B1036801,103681,Raharney,,53.5240396379213,-7.09278958623128,,,,
8330B104431,104431,Rathowen,,53.6557644125113,-7.52014610493481,,,,
8330B104441,104441,Ballinalack,,53.6282778155415,-7.46981238198157,,,,
8330B104471,104471,Saint Mary's Hospital,,53.535063,-7.350358,,,,
8330B1049701,104971,Coole,,53.6987365289733,-7.37211565187811,,,,
8330B1049801,104981,Castlepollard,,53.679557019413,-7.29883717340762,,,,
8330B1049901,104991,Delvin,,53.6117640369722,-7.09319214400712,,,,
8330B105161,105161,Collinstown,,53.647532190552,-7.21267100307606,,,,
8330B105171,105171,Collinstown,,53.6476301372425,-7.21253305116328,,,,
8330B111731,111731,Clonmellon,,53.6638533380869,-7.01709887712474,,,,
8330B111741,111741,Clonmellon,,53.6639413264054,-7.01686985954469,,,,
8330B1312201,131221,Rathowen,,53.6555650799221,-7.5197399169998,,,,
8330B1312701,131271,Ballinalack,,53.6282055918201,-7.46973769687146,,,,
8330B1315201,131521,Coole,,53.698700347459,-7.37207076013524,,,,
8330B1316101,131611,Castlepollard,,53.6799614667119,-7.29884559278413,,,,
8330B1317701,131771,Delvin,,53.6118051847229,-7.09269254677208,,,,
8330B1317901,131791,Killucan,,53.513358,-7.14401,,,,
8330B1319301,131931,Raharney,,53.5238881423395,-7.09295871740608,,,,
8330B1322701,132271,Coralstown,,53.4816909480424,-7.17304731938946,,,,
8330B1354401,135441,Kinnegad,,53.4546178099968,-7.1003226882956,,,,
8330B1354501,135451,Kinnegad,,53.4546320083705,-7.10101499714886,,,,
8330B1357501,135751,Austin Friars Street,,53.526044,-7.337963,,,,
8330B1357502,135752,Austin Friars Street,,53.525972,-7.33798,,,,
